source,title,company,location,salary_min,salary_max,salary_mid,salary_text,skills,specialty,published_at,url
trudvsem,Менеджер по цифровизации,"АО ""СУБР""",Свердловская область,32512.0,32512.0,32512.0,32512 – 32512,,IT / Digital (general),,https://trudvsem.ru/vacancy/card/1026601801324/6abc6060-ef5e-11f0-9535-877db9a256ca
trudvsem,Руководитель проектов  (направление Битрикс24),"ООО ""ИТ ГАРАНТ""",Орловская область,63500.0,80000.0,71750.0,63500 – 80000,,Project Manager,,https://trudvsem.ru/vacancy/card/1175749001680/96458c10-2ce1-11f1-b896-f7acc8f2fb19
trudvsem,Product Owner / Продукт-менеджер сервиса «Здоровье POS-терминалов»,СБЕР,Город Москва,30000.0,0.0,30000.0,from 30000,,Product,,https://trudvsem.ru/vacancy/card/7226c750-02f1-11eb-8600-bfd13399602c/18079b60-38af-11f1-9e5a-3771c9cd58f8
trudvsem,Тестировщик (квота),"ООО "" СОДРУЖЕСТВО-ИНФО""",Калининградская область,78200.0,78200.0,78200.0,78200 – 78200,,QA / Testing,,https://trudvsem.ru/vacancy/card/1183926008485/ab6c5378-16de-11f1-973f-37d17022a317
trudvsem,младший инженер-тестировщик,"ООО ""АЙТУЛАБС""",Город Москва,46000.0,50000.0,48000.0,46000 – 50000,,QA / Testing,,https://trudvsem.ru/vacancy/card/1057746632888/9c11ca08-4932-11f1-ab4d-756dc9627e75
trudvsem,Тестировщик платежных контуров,"ООО ""А7-ТЕХНОЛОГИИ""",Город Москва,100000.0,200000.0,150000.0,100000 – 200000,,QA / Testing,,https://trudvsem.ru/vacancy/card/1257700443703/94739198-d1d0-11f0-b730-d758e7e1c196
trudvsem,Тестировщик веб-приложений,"ООО ""ДУНАЙС""",Ростовская область,55000.0,55000.0,55000.0,55000 – 55000,,QA / Testing,,https://trudvsem.ru/vacancy/card/1126154000917/f1901a9a-5801-11f0-9e37-cb26dff57dd7
trudvsem,Тестировщик программного обеспечения и аппаратно-программных комплексов,"АО ""НИИ ""ВЕКТОР""",Город Санкт-Петербург,160000.0,160000.0,160000.0,160000 – 160000,,QA / Testing,,https://trudvsem.ru/vacancy/card/1117847020400/3d42ae88-47bc-11f1-9a83-03f66f346c8b
trudvsem,Тестировщик (Верификатор) / QA Engineer,"ООО ""РАСКО ГАЗЭЛЕКТРОНИКА""",Нижегородская область,40000.0,50000.0,45000.0,40000 – 50000,,QA / Testing,,https://trudvsem.ru/vacancy/card/1025201342440/5846fe98-4913-11f1-862b-c921de52508b
trudvsem,Инженер-тестировщик (инженер по качеству),"АО ""НПО ""СПАРК""",Город Санкт-Петербург,55000.0,60000.0,57500.0,55000 – 60000,"Условия: Оформление в соответствии с трудовым законодательством РФ; Предоставляется отсрочка от призыва на военную службу по мобилизации; График работы 5/2 с 8:00 до 17:00, пт. с 8:00 до 15:45, в т.ч. обед 45 минут (может быть изменен по договоренности); Дополнительные премии по итогам работы; Дополнительные выплаты к государственным праздникам (8 марта, 23 февраля, Новый год); Частичная компенсация расходов на медицинское обслуживание; Ежегодный оплачиваемый отпуск 31 календарный день; Подарки сотрудникам на дни рождения и подарочные наборы для детей к Новому году; Столовая на территории предприятия; Бесплатная развозка от станции метро ""Московская""; По договоренности может быть предоставлена возможность дополнительного сдельного заработка; Заработная плата уточняется по результатам собеседования.",QA / Testing,,https://trudvsem.ru/vacancy/card/1077847477740/db9479b5-dbad-11ee-bc6f-e7d0d2cf29b1
trudvsem,Тестировщик (Верификатор) / QA Engineer,"ООО ""РЕГЛАБ""",Свердловская область,60000.0,60000.0,60000.0,60000 – 60000,,QA / Testing,,https://trudvsem.ru/vacancy/card/1226600012330/b385fda8-7813-11f0-b34a-e7d0d2cf29b1
trudvsem,Тестировщик аппаратно-программных комплексов (БПЛА),"ООО ""СТЦ""",Город Санкт-Петербург,100000.0,100000.0,100000.0,100000 – 100000,,QA / Testing,,https://trudvsem.ru/vacancy/card/1037804018614/913ad0c8-3fd9-11f1-9ac5-21d70050d784
trudvsem,Контролер-тестировщик на линию конвейерной сборки,"АО ""ИСКРА ТЕХНОЛОГИИ""",Свердловская область,40000.0,60000.0,50000.0,40000 – 60000,"Ищем новых сотрудников в связи с расширением производства. Чистое, светлое, теплое рабочее место. Стабильная компания, хороший коллектив.",QA / Testing,,https://trudvsem.ru/vacancy/card/1026604933475/69f5e118-17f6-11ef-9b78-d549be31d974
trudvsem,Менеджер ИТ-проектов / IT project manager,"ООО ""ИНТЕРНЕТ-ФРЕГАТ""",Ростовская область,70000.0,150000.0,110000.0,70000 – 150000,"Мы Интернет-Фрегат: IT-компания с большой историей. Мы создаём программные продукты и видим, как результат нашего труда упрощает жизнь сотням людей. За 20 лет мы сделали несколько сотен проектов, разработали 5 продуктовых линеек, помогали клиентам в 15 странах и 30 регионах России. Наша команда более 30 профессионалов, работающих в Ростове-на-Дону и Новочеркасске. Ищем в команду проектов с государственным участием активного и ответственного менеджера проектов, который будет взаимодействовать с клиентами, продвигать наши услуги и закрывать сделки, а также вести проекты в сфере ИТ. Что мы готовы предложить: Полностью ""белую"" зарплату Премии за усердие, достижения и по проектам Оформление по ТК РФ с первого дня, Регулярный пересмотр и повышение заработной платы на основе профессионального роста Индивидуальная программа развития, позволяющая расти быстрее в зарплате, карьере и квалификации Масштабные проекты, которые улучшают жизнь людей по всей стране Опытные коллеги, готовые делиться знаниями Дружный молодой коллектив и открытые к инновациям руководители Кофе, чай, вкусняшки, корпоративы и подарки на День рождения каждому сотруднику - за счет компании Уютный офис: собственная кухня, переговорки, конференц-зал, комфортные рабочие места, спортзал в офисе в Новочеркасске",Project Manager,,https://trudvsem.ru/vacancy/card/1026102223608/a7deb772-ee8a-11ea-94f4-bf2cfe8c828d
rabota,Data Engineer,СБЕР,"Москва,",243700.0,0.0,243700.0,от 243 700 руб.,"ИТ B2C — самая крупная экосистема в Сбере. Нас более 8000 человек в 18 городах России. Мы занимаемся разработкой и развитием розничных решений, помогая сделать сервисы Банка доступнее, безопаснее и удобнее. Мы, команда офиса CDO B2C, строим платформу данных, которая обеспечивает быстрый, надежный и качественный обмен информацией между Сбером и компаниями-партнерами. Это основа для персонализированных предложений умных продуктов и эффективных бизнес-решений. Наша команда - Команда развития Платфо",Data Engineer,,https://www.rabota.ru/vacancy/54281379/
rabota,Data-инженер,ФГБУ «ЦНИИОИЗ» МИНЗДРАВА РОССИИ,"Москва,",250000.0,280000.0,265000.0,250 000 — 280 000 руб.,"MS Office, MS Office  Excel, MS Office Word, работа с документами, Python, Apache Spark, Опыт работы с Apache Airflow, Опыт разработки ETL/ELT-пайплайнов, Apache Iceberg",Data Engineer,,https://www.rabota.ru/vacancy/54268078/
rabota,Менеджер по работе с маркетплейсами/Аналитик роста продаж,"JCat, сервис размещения объявлений","Москва,",100000.0,250000.0,175000.0,100 000 — 250 000 руб.,"высокая скорость работы, анализ рынка, анализ продаж, аналитические способности, анализ финансовой отчетности, Визуализация данных, Знание ассортимента, анализ целевой аудитории, Взаимодействие с руководителями подразделений, Анализ статистики и продвижение, Знание современных техник, Ведение аккаунтов на маркетплейсах, Взаимодействие с командами, Взаимодействие с командами разработки, Внедрение новых подходов, Анализ продуктивности",Data Analyst / BI,,https://www.rabota.ru/vacancy/54278601/
